,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
6374,6374,938,0,schedule fun time not just chores,Schedule fun time instead of just chores,1.080949203,0,True,1.7142213381829274,0,True,0.6332721351829274
6375,6375,938,0,schedule fun time not just chores,Schedule fun time not just chores,1.370688965,0,True,1.7142213381829274,0,True,0.3435323731829274
6376,6376,938,0,schedule fun time not just chores,Schedule fun time for all children not just chores,1.195341729,0,True,1.7142213381829274,0,True,0.5188796091829275
6377,6377,938,0,schedule fun time not just chores,Just because a child has a homework assignment doesn't mean they have to do all their chores.,2.514130533,4,False,1.7142213381829274,0,True,-0.7999091948170725
6378,6378,938,0,schedule fun time not just chores,"It is important that there is a program that provides fun time, not just chores.",2.495182709,4,False,1.7142213381829274,0,True,-0.7809613708170724
6379,6379,938,0,schedule fun time not just chores,"If the community is sponsored, the sponsor could create a calendar where the children of the community schedule their fun time and not just their chores.",2.238867394,1,False,1.7142213381829274,0,True,-0.5246460558170727
6380,6380,938,0,schedule fun time not just chores,for a community sponsored setting : schedule fun time and not just chores,1.899138789,3,False,1.7142213381829274,0,True,-0.1849174508170725
6381,6381,938,0,schedule fun time not just chores,"Play a board game, or go swimming",1.238820919,0,True,1.7142213381829274,0,True,0.4754004191829275
6382,6382,938,0,schedule fun time not just chores,"Schedule fun time, not just chores",1.252195362,0,True,1.7142213381829274,0,True,0.4620259761829275
6383,6383,938,0,schedule fun time not just chores,"Schedule fun time, not just chores.",1.107089539,0,True,1.7142213381829274,0,True,0.6071317991829275
6384,6384,938,0,enroll her in classes,enrol her in classes mr mcdonald,1.645980965,0,True,1.7142213381829274,0,True,0.0682403731829275
6385,6385,938,0,enroll her in classes,she may not need any help from you,2.699698137,4,False,1.7142213381829274,0,True,-0.9854767988170724
6386,6386,938,0,enroll her in classes,enrol her in classes,1.332070958,0,True,1.7142213381829274,0,True,0.3821503801829273
6387,6387,938,0,enroll her in classes,her classes can help,2.171420305,4,False,1.7142213381829274,0,True,-0.4571989668170724
6388,6388,938,0,enroll her in classes,enlist her into classes,1.532303288,0,True,1.7142213381829274,0,True,0.1819180501829274
6389,6389,938,0,enroll her in classes,she enrolled herself in a class,1.847403826,0,True,1.7142213381829274,0,True,-0.1331824878170726
6390,6390,938,0,enroll her in classes,' enroll her in classes ',2.45294898,2,False,1.7142213381829274,0,True,-0.7387276418170725
6391,6391,938,0,enroll her in classes,enrolled her into classes,1.230357242,0,True,1.7142213381829274,0,True,0.4838640961829275
6392,6392,938,0,enroll her in classes,i enroll her in community classes,2.130880066,1,False,1.7142213381829274,0,True,-0.4166587278170726
6393,6393,938,0,enroll her in classes,Enroll her in classes,1.366604507,0,True,1.7142213381829274,0,True,0.3476168311829275
6394,6394,938,0,insist on limitiong screen time,insist on limiting screen time,2.239888802,1,False,1.7142213381829274,0,True,-0.5256674638170724
6395,6395,938,0,insist on limitiong screen time,insist on limitiong the screen time,2.071540359,1,False,1.7142213381829274,0,True,-0.3573190208170727
6396,6396,938,0,insist on limitiong screen time,insisting on some limits on screen time,1.950146134,2,False,1.7142213381829274,0,True,-0.2359247958170724
6397,6397,938,0,insist on limitiong screen time,Remind kids to be present and limit screen time.,1.967269338,1,False,1.7142213381829274,0,True,-0.2530479998170725
6398,6398,938,0,insist on limitiong screen time,insist on limiting screen time on social media,2.115706582,1,False,1.7142213381829274,0,True,-0.4014852438170726
6399,6399,938,0,insist on limitiong screen time,i insist on limitiong screen time,2.507104194,4,False,1.7142213381829274,0,True,-0.7928828558170726
6400,6400,938,0,insist on limitiong screen time,Persist on limiting screen time.,1.658756329,0,True,1.7142213381829274,0,True,0.0554650091829274
6401,6401,938,0,insist on limitiong screen time,A good strategy in such a situation would be to insist that the kid limit the screen time.,2.479007928,1,False,1.7142213381829274,0,True,-0.7647865898170727
6402,6402,938,0,insist on limitiong screen time,Encourage them to try out new games.,2.038274067,1,False,1.7142213381829274,0,True,-0.3240527288170727
6403,6403,938,0,insist on limitiong screen time,Make sure children have only a limited amount of screen time and that it is in limited areas.,1.795146212,1,False,1.7142213381829274,0,True,-0.0809248738170724
6404,6404,938,0,insist on limitiong screen time,Insist on limiting screen time.,2.230647298,1,False,1.7142213381829274,0,True,-0.5164259598170726
6405,6405,938,0,setting a timer for each activity ,setting up a timer to allow for each type of learning process,1.782145222,2,False,1.7142213381829274,0,True,-0.0679238838170726
6406,6406,938,0,setting a timer for each activity ,setting a timer for each activity will make it easier to complete it.,2.220325124,2,False,1.7142213381829274,0,True,-0.5061037858170725
6407,6407,938,0,setting a timer for each activity ,Setting up timers for each activity,1.517250748,0,True,1.7142213381829274,0,True,0.1969705901829275
6408,6408,938,0,setting a timer for each activity ,setting a timer for each activity,1.607077718,0,True,1.7142213381829274,0,True,0.1071436201829274
6409,6409,938,0,setting a timer for each activity ,Setting a timer for each activity is the key to planning.,2.283516579,2,False,1.7142213381829274,0,True,-0.5692952408170726
6410,6410,938,0,setting a timer for each activity ,Setting a timer for each activity makes sure each person is on their toes.,1.206803736,0,True,1.7142213381829274,0,True,0.5074176021829275
6411,6411,938,0,setting a timer for each activity ,"Setting a timer for each activity, and then monitoring it, is key to successfully completing assignments.",2.799349347,2,False,1.7142213381829274,0,True,-1.0851280088170727
6412,6412,938,0,setting a timer for each activity ,Setting yourself a timer for each activity will make things a lot more efficient.,1.646064126,0,True,1.7142213381829274,0,True,0.0681572121829274
6413,6413,938,0,setting a timer for each activity ,Setting a timer for each activity can help you set priorities.,2.279977593,2,False,1.7142213381829274,0,True,-0.5657562548170725
6414,6414,938,0,setting a timer for each activity ,Setting a timer for each activity.,1.199780615,0,True,1.7142213381829274,0,True,0.5144407231829273
6415,6415,938,0,setting a timer for each activity ,"Setting a clock for each activity will ensure that children stick to their time limit,",1.520447415,0,True,1.7142213381829274,0,True,0.1937739231829274
6416,6416,938,0,setting a timer for each activity ,Setting a timer for each activity helps keep the kids engaged.,1.760012449,0,True,1.7142213381829274,0,True,-0.0457911108170725
6417,6417,938,0,setting a timer for each activity ,Setting a timer for each activity will ensure your child plays the same amount of time in a single game.,2.079683948,2,False,1.7142213381829274,0,True,-0.3654626098170725
6418,6418,938,0,setting a timer for each activity ,The first idea for setting up time for play is to simply set a timer.,2.183303609,2,False,1.7142213381829274,0,True,-0.4690822708170727
6419,6419,938,0,setting a timer for each activity ,"Setting a timer for each activity can be particularly helpful, allowing players time to pause, reflect, and then reset the timer as they want.",2.138062051,4,False,1.7142213381829274,0,True,-0.4238407128170725
6420,6420,938,0,adequate nutrition and rest,Adequate nutrition and rest are important for health,2.390189568,4,False,1.7142213381829274,0,True,-0.6759682298170724
6421,6421,938,0,adequate nutrition and rest,Adequate nutrients and rest are key to avoiding stress and overwork.,2.489813285,4,False,1.7142213381829274,0,True,-0.7755919468170724
6422,6422,938,0,adequate nutrition and rest,Adequate nutrition and rest are essential for proper health.,2.886054241,4,False,1.7142213381829274,0,True,-1.1718329028170726
6423,6423,938,0,adequate nutrition and rest,adequate nutrition and rest are very important in maintaining good health,2.452904016,4,False,1.7142213381829274,0,True,-0.7386826778170728
6424,6424,938,0,adequate nutrition and rest,"Appropriate nutrition, rest and hydration are fundamental to the recovery of muscle damage.",2.313249969,4,False,1.7142213381829274,0,True,-0.5990286308170727
6425,6425,938,0,adequate nutrition and rest,Adequate nutrition and rest are crucial to overall health at any level and are beneficial to the brain.,2.708680465,4,False,1.7142213381829274,0,True,-0.9944591268170726
6426,6426,938,0,adequate nutrition and rest,a group needs adequate nutrition and rest.,2.678215139,4,False,1.7142213381829274,0,True,-0.9639938008170728
6427,6427,938,0,adequate nutrition and rest,Adequate nutrition and rest are key to overall endurance training.,2.4716036,4,False,1.7142213381829274,0,True,-0.7573822618170725
6428,6428,938,0,adequate nutrition and rest,"a good environment (e.g.for a group) will be important. Adequate nutrition and rest will be needed, in order to maintain the wellbeing of the group.",2.252256404,4,False,1.7142213381829274,0,True,-0.5380350658170727
6429,6429,938,0,adequate nutrition and rest,Adequate nutrition and rest is important in preventing illness and injury in the pool.,2.15530477,4,False,1.7142213381829274,0,True,-0.4410834318170724
6430,6430,938,0,adequate nutrition and rest,Adequate nutrition and rest: an example of environmental/context strategy in context of group in community setting: adequate nutrition and rest may improve health.,2.221137208,4,False,1.7142213381829274,0,True,-0.5069158698170726
6431,6431,938,0,adequate nutrition and rest,Adequate nutrition and rest is critical to maintaining optimal health.,2.735889757,4,False,1.7142213381829274,0,True,-1.0216684188170724
6432,6432,938,0,adequate nutrition and rest,Adequate nutrition and rest,1.406528746,0,True,1.7142213381829274,0,True,0.3076925921829274
6433,6433,938,0,adequate nutrition and rest,Adequate nutrition and rest are important to the functioning of any group in the community.,2.793917488,4,False,1.7142213381829274,0,True,-1.0796961498170723
6434,6434,938,0,adequate nutrition and rest,Adequate nutrition and rest are also important determinants of the quality of education.,2.71655523,4,False,1.7142213381829274,0,True,-1.0023338918170726
6435,6435,938,0,watching her while she completes the task,watching her as she completes her task,1.641897756,0,True,1.7142213381829274,0,True,0.0723235821829273
